title,tag,info,comments,content
伽利略的苦恼,豆瓣图书标签: 东野圭吾,（日）东野圭吾 / 袁斌 / 当代世界出版社 / 2009-9 / 30.00元,(8825人评价),"东野圭吾写得最畅快的五篇小说。
事关科学，更关于人性。
幽微的人际关系，道德挣扎。科学的分歧论争。
且看神探汤川学如何解决他周遭各式各样的苦恼案件。
“人心..."
秘密,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 赵博 / 海南出版社 / 2008-6 / 29.80元,(24759人评价),"一场车祸改变了杉田平介平淡而幸福的家庭生活。妻子直子不幸身亡，女儿藻奈美奇迹般苏醒后，平介却发现她的身体里住着的是直子的灵魂……
平介该如何应对这种“亦妻亦..."
虚无的十字架,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 王蕴洁 / 湖南文艺出版社 / 2015-6 / 39.80元,(18362人评价),"所谓的“罪”与“罚”究竟本质为何？
是让犯人听到自己的死刑宣判而感到解脱？
还是，让他重返自由社会、但用尽一生赎罪？
爱女被杀害的道正与小夜子夫妻在凶手被宣..."
拉普拉斯的魔女,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 王蕴洁 / 北京联合出版公司 / 2017-1-1 / 39.80元,(4413人评价),两处温泉地，相继发生硫化氢中毒事件，虽然在教授清江调查后被判定为“不可能人为”，而以意外结案。然而种种疑点和现场出现的神秘少女，令前警察武尾、地球化学教授清...
流星之绊,豆瓣图书标签: 东野圭吾,（日）东野圭吾 / 徐建雄 / 南海出版公司 / 2010年3月 / 28.00元,(22713人评价),《流星之绊》出版于2008年，作品追问人性，多角度描绘日本社会百态，为作家风格多样化的绝佳写照，情感真挚动人，情节峰回路转，谜底独出心杼，令人低回不已。同名...
单恋,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 赵峻 / 南海出版公司 / 2010年10月 / 28.00元,(15788人评价),"一个深藏内心的秘密究竟有多大杀伤力？
哲朗与美月久别重逢，十年前的一夜缱绻如在昨日，但眼前一切恍若隔世：昔日风姿曼妙的她，如今形容举止竟全如男子！更令哲朗震..."
超·杀人事件,豆瓣图书标签: 东野圭吾,[日] 东野圭吾 / 计丽屏 / 南海出版公司 / 2011-7 / 22.00元,(6246人评价),本书由8个口碑上佳、黑色幽默十足的短篇小说组成。东野圭吾凭借对推理小说极炽热的爱与极冷静的观察，描绘出8起精妙幽微的“超杀人事件”，辛辣嘲讽作家圈内的种种离...
﻿三体,豆瓣图书标签: 科幻,刘慈欣 / 重庆出版社 / 2008-1 / 23.00,(140780人评价),文化大革命如火如荼进行的同时。军方探寻外星文明的绝秘计划“红岸工程”取得了突破性进展。但在按下发射键的那一刻，历经劫难的叶文洁没有意识到，她彻底改变了人类的...
你一生的故事,豆瓣图书标签: 科幻,[美] 特德·姜 / 李克勤、王荣生、姚向辉 / 译林出版社 / 2015-5 / 36.00元,(9117人评价),"一瞥之下，过去与未来轰轰然同时并至，
我的意识成为长达半个世纪的灰烬，时间未至已成灰。
五十年诸般纷纭并发眼底，我的余生尽在其中。
还有，你的一生。
《你一..."
永恒的终结,豆瓣图书标签: 科幻,[美] 艾萨克·阿西莫夫 / 崔正男 / 江苏文艺出版社 / 2014-9-1 / 32.00元,(11386人评价),24世纪，人类发明了时间力场。27世纪，人类在掌握时间旅行技术后，成立了一个叫做永恒时空（Eternity）的组织，在每个时代的背后，默默地守护着人类社会的...
三体Ⅲ,豆瓣图书标签: 科幻,刘慈欣 / 重庆出版社 / 2010-11 / 38.00元,(82543人评价),与三体文明的战争使人类第一次看到了宇宙黑暗的真相，地球文明像一个恐惧的孩子，熄灭了寻友的篝火，在暗夜中发抖。自以为历经沧桑，其实刚刚蹒跚学步；自以为悟出了生...
三体Ⅱ,豆瓣图书标签: 科幻,刘慈欣 / 重庆出版社 / 2008-5 / 32.00,(83734人评价),"三体人在利用魔法般的科技锁死了地球人的科学之后，庞大的宇宙舰队杀气腾腾地直扑太阳系，意欲清除地球文明。
面对前所未有的危局，经历过无数磨难的地球人组建起同样..."
银河系漫游指南,豆瓣图书标签: 科幻,[英] 道格拉斯·亚当斯 / 徐百柯 / 四川科学技术出版社 / 2005-6 / 16.00元,(14172人评价),地球被毁灭了，因为要在它所在的地方修建一条超空间快速通道。主人公阿瑟·邓特活下来了，因为他有一位名叫福特·长官的朋友。这位朋友表面上是个找不着工作的演员，其...
献给阿尔吉侬的花束,豆瓣图书标签: 科幻,[美] 丹尼尔·凯斯 / 周月玲 / 辽宁教育出版社 / 2005-8 / 25.00元,(5329人评价),"这一本让人看了内心充满痛苦和温暖，让人微笑和伤感的书。戏剧性的故事，深刻和细腻的笔调是它无数次被搬上各国舞台和银幕的原因。
故事讲述查理·高登由于先天弱智而..."
基地,豆瓣图书标签: 科幻,[美] 艾萨克·阿西莫夫 / 叶李华 / 天地出版社 / 2005-1 / 21.00元,(10715人评价),"向来，过去才是历史，昨天才是历史。阿西莫夫却与众不同，他的《基地》系列写的是“未来的历史”，是“遥远未来的历史”，是“明天的历史”！
阿西莫夫这位“未来历史..."
沙丘,豆瓣图书标签: 科幻,[美] 弗兰克·赫伯特 / 顾备 / 四川科学技术出版社 / 2006-01 / 42.00元,(2972人评价),弗兰克·赫伯特以精细入微的笔法创造了一个与地球截然不同的世界。行星阿拉吉斯。既是英勇豪迈、心计深沉的亚崔迪家族的领地，是阴鸷冷酷、顽强剽悍的弗瑞曼人的故乡，...
来自新世界 （上下）,豆瓣图书标签: 科幻,[日] 贵志祐介 / 丁丁虫 / 上海译文出版社 / 2014-4 / 88.00,(3375人评价),"“离开小町回头去看，有一件事我看得清清楚楚——我们的小町，很扭曲。
为了维持小町的安定和秩序，不断杀害孩子们的小町，还能称之为人类的社会吗？人类从涂满鲜血的..."
火星救援,豆瓣图书标签: 科幻,[美] 安迪·威尔 / 陈灼 / 译林出版社 / 2015-10-1 / 38.00,(8523人评价),"六天前，马克·沃特尼成为了第一批行走在火星上的人。如今，他也将成为第一个葬身火星的人。
一场突如其来的风暴让阿瑞斯三船员被迫放弃任务。撤离过程中，沃特尼遭遇..."
海伯利安,豆瓣图书标签: 科幻,[美] 丹·西蒙斯 / 潘振华、官善明、李懿 / 万卷出版公司 / 2007-5 / 35.00元,(3706人评价),书名出自约翰·济慈的同名长诗Hyperion。这是一部著名的太空歌剧经典、一部最浩瀚壮美的星际史诗，充满着真实可信、面临艰难道德抉择的故事人物：末日将临，宇...
神们自己,豆瓣图书标签: 科幻,[美] 艾萨克·阿西莫夫 / 崔正男 / 江苏凤凰文艺出版社 / 2014-12-1 / 39.00元,(7971人评价),22世纪，地球可以和平行宇宙进行物质交换，从此拥有了源源不绝的能源。但是，只有几个人才知道危险的真相：地球上的一个无人信任的科学家、能源渐渐枯竭的星球上的一...
神经漫游者,豆瓣图书标签: 科幻,[美] 威廉·吉布森 / Denovo / 江苏文艺出版社 / 2013-6 / 32.00元,(2945人评价),"“1923年以来100本最佳英文小说”之一
“赛博朋克”圣经 • 史无前例的得奖记录：囊括雨果奖、星云奖、菲利普•迪克奖
这就是催生了《黑客帝国》的那部小说..."
封闭式车库,豆瓣图书标签: 科幻,[法] 墨比斯 编绘 / 朱洁 / 后浪丨北京联合出版公司 / 2017-5 / 80.00元,(200人评价),"宫崎骏、费里尼、大友克洋
极力推崇的法国漫画大师墨比斯的经典科幻杰作
一部重塑读者世界观的迷幻巨著
蕴含三个世界、无数次人生的太空哲学
………………
※编辑..."
华氏451,豆瓣图书标签: 科幻,（美）雷·布雷德伯利 / 竹苏敏 / 重庆出版社 / 2005-6 / 20.00元,(1729人评价),《华氏451》是雷·布雷德伯利关于控制与对抗的代表作，有着多达五百万册的发行量，备受世人推崇。今天重读这部经典之作引起的共鸣，与作品50年前首次出版时造成的...
球状闪电,豆瓣图书标签: 科幻,刘慈欣 / 四川科学技术出版社 / 2005-6 / 22.00元,(25688人评价),在某个离奇的雨夜，一颗球状闪电闯进了少年的视野。它的啸叫低沉中透着尖利，像是一个鬼魂在太古的荒原上吹着埙。当鬼魂奏完乐曲，球状闪电在一瞬间将少年的父母化为灰...
摩天楼,豆瓣图书标签: 科幻,[英] J.G.巴拉德 / 陈醉、顾君、王卉 / 世纪文景/上海人民出版社 / 2017-6 / 45.00元,(55人评价),实际上，这公寓大楼就是一座垂直的小城。莱恩望向四百码开外的那幢摩天楼。就在刚刚，发生了一场临时停电，7楼的灯全暗了。一片漆黑之中，已经有手电筒的光束在四处移...
三体全集,豆瓣图书标签: 科幻,刘慈欣 / 重庆出版社 / 2012-1-1 / 168.00元,(4737人评价),三体三部曲 (《三体》《三体Ⅱ·黑暗森林》《三体Ⅲ·死神永生》) ，原名“地球往事三部曲”，是中国著名科幻作家刘慈欣的首个长篇系列，由科幻世界杂志社策划制作...
软件体的生命周期,豆瓣图书标签: 科幻,[美] 特德·姜 / 张博然 / 译林出版社 / 2015-5 / 35.00元,(1488人评价),《软件体的生命周期》结集特德•姜最新创作的六个短篇或中篇小说：《软件体的生命周期》、《赏心悦目》、《商人和炼金术士之门》、《呼吸——宇宙的毁灭》、《前路迢迢...
﻿有匪1,豆瓣图书标签: 言情,priest / 湖南文艺出版社 / 2016-11 / 35.00元,(3381人评价),"晋江超100亿积分、大神级作家Priest古言小说扛鼎之作
终有一天，你会跨过静谧无声的洗墨江，离开群山环抱的旧桃源，来到无边阴霾的夜空之下。
你会目睹无数..."
三生三世 十里桃花,豆瓣图书标签: 言情,唐七公子 / 沈阳出版社 / 2009-1 / 26.80,(66957人评价),"前世今生系列之一。
“你若敢死，我立刻便去找折颜要药水，把你忘得干干净净”
他的身子一颤，半晌，扯出一个笑来，他说：“那样也好。”
他在这世上，留给我的最后..."
何以笙箫默,豆瓣图书标签: 言情,顾漫 / 朝华出版社 / 2007-4 / 15.00元,(117589人评价),一段年少时的爱恋，牵出一生的纠缠。大学时代的赵默笙阳光灿烂，对法学系大才子何以琛一见倾心，开朗直率的她拔足倒追，终于使才气出众的他为她停留驻足。然而，不善表...
华胥引（全二册）,豆瓣图书标签: 言情,唐七公子 / 现代出版社 / 2011-1 / 39.80元,(38795人评价),《华胥引(套装共2册)》主要内容包括：华胥一引，乱世成殇。琴弦震响于九州列国之上，无声惊动。这是一个发生在乱世的故事。城破之日，卫国公主叶蓁以身殉国，依靠鲛...
偏爱你的甜,豆瓣图书标签: 言情,苏亦 / 百花洲文艺出版社 / 2017-7-1 / 32.8,(56人评价),"我是中国人，MOF先生是法国人。
他叫我Ma petite chouchou，意思是我的小宝贝。
礼尚往来，我叫他萌雪梨。
法语Mon chéri，我亲爱的..."
那个不为人知的故事,豆瓣图书标签: 言情,twentine / 江苏文艺出版社 / 2015-12 / 32.00元,(3422人评价),"我曾拥有一段时光
在那段时光里
我能用我贫瘠的词语描绘出每一分每一秒
我能用我枯竭的心灵记住所有的细节
但这段时光很短暂
就像一个故事刚刚有了开篇就戛然而止..."
微微一笑很倾城,豆瓣图书标签: 言情,顾漫 / 江苏文艺出版社 / 2009-8 / 25.00,(77070人评价),"如果你“惨”遭抛弃后，忽然有个很强很拽很不可一世的男人向你求婚，你怎么反应？
贝微微同学的反应是：“大神……你被盗号了么＝ ＝”
这个世界也太不真实了吧！
..."
岛屿之书,豆瓣图书标签: 言情,【英】艾米·利普特罗特 / 山东文艺出版社 / 2017-7 / 36.00元,(23人评价),本书是一本感人至深、震撼心灵的文学佳作。在酒精的摧残下，艾米遭遇了失业、失恋、居无定所等多重打击，几近崩溃。三十岁时，命运又将她带回了故乡——奥克尼群岛，在...
完美爱情标本店,豆瓣图书标签: 言情,殷小棠 / 百花洲文艺出版社 / 2017-6 / 39.80元,(178人评价),"《完美爱情标本店》是一本为爱而写的心动故事。
书中16篇直逼爱情真相的故事，有笑点，也有泪点，细腻敏锐地描绘出了形形色色都市人的情感生活，故事情节各异又情感..."
11处特工皇妃,豆瓣图书标签: 言情,潇湘冬儿 / 江苏文艺出版社 / 2011-5 / 74.80元,(6628人评价),《11处特工皇妃(套装上中下册)》内容简介：她是国安局军情十一处惊才绝艳的王牌军师——收集情报、策划部署、进不友好国家布置暗杀任务……她运筹帷幄之中，决胜于...
他知道风从哪个方向来,豆瓣图书标签: 言情,玖月晞 / 百花洲文艺出版社 / 2015-12-1 / 45.00,(4872人评价),"这样确切的爱，一生只有一次。
彭野，一个即使没有手表也能知道时间的男人，一个在草原上识别八十八个星座的男人，一个拥有神射手般枪法的男长，一个为了心爱的女人能..."
鹤唳华亭,豆瓣图书标签: 言情,雪满梁园 / 北岳文艺出版社 / 2008-12 / 25.80元,(3192人评价),"網絡版文案：
吴绫蜀锦，鲜鲤熊蹯，绮年玉貌，一人之下，万人之上。
幼失所恃，兄弟阋墙，父子相忌，君不为君，臣亦非臣。
遇上你，并非我之所愿。既已遇上，就请你..."
曾有一个人，爱我如生命,豆瓣图书标签: 言情,舒仪 / 中国画报出版社 / 2009-3 / 23.80,(27252人评价),"如果当初我勇敢，结局是不是不一样。如果当时你坚持，回忆会不会不这样。
我年少的爱人啊，你在我身上刻下伤痕、刻下时光。在那些泪眼相望的夜，我依然记得，你便是爱..."
浮生若梦1,豆瓣图书标签: 言情,缪娟 / 湖南文艺出版社 / 2012-7 / 29.80元,(2909人评价),"缪娟殿堂级新作“浮生若梦三部曲”华美登场
将清朝最后一个王爷的乱世绝恋写到极致
一个在风雨飘摇的年月出生的王爷，
一个拿猎枪指着人鼻子抢婚的王爷，
一个亲眼..."
